"user_id","doctor_id",
"124112535","[""0186a55d-a22c-4e6f-ba19-cf771665157d000""]",
"124114255","[""96465525-c720-11e1-913c-5cf9dd2e7135000""]",
"124116171","[""ac084298-e56a-49c9-961d-276f59f315f8000""]",
"124119085","[""96add7e2-c720-11e1-913c-5cf9dd2e7135000""]",
"124119755","[""234b63b9-2724-47d7-bb58-0ef74ca7bd13000""]",
"124120223","[""615f934d-51a9-46ad-9d56-2037ca7825c8000""]",
"124121325","[""28b47c41-9505-47ba-85b8-1a9affc24fc7000""]",
"124121660","[""a2820702-d41b-4078-b3df-bc477eb7aca7000"",""dcfa7f1c-16ef-4717-b077-755a099a1d4d000""]",
"124123864","[""29a14654-6058-4398-bb16-f32989acccdd000""]",
"124126671","[""c8c3ab13-1a1e-4c57-a8cd-8755303d130a000""]",
