"user_id","doctor_id",
"124112268","[""35cb66f5-7f99-4e91-a639-a1ec21f94dac000""]",
"124115085","[""5addb7be-ffa6-44c0-9802-284198e8ef53000""]",
"124115157","[""03d4db2c-41fc-4989-a697-1bb933dcfedf000""]",
"124116232","[""b555ff61-a388-4ef7-abef-70ee5cbdfb1b000""]",
"124117425","[""b1defb98-9c57-47b1-85bc-794ac677931f000""]",
"124117632","[""00F283538F6BBA0AE050A8C00F017471000""]",
"124119275","[""6f7c7794-e5d4-4a36-bd40-4b4bd6fcc585000""]",
"124120534","[""dbde0c65-53d3-4f86-8740-ef780c6a6e2e000"",""a66e560f-8381-4270-b213-98a934ed301e000""]",
"124121489","[""f67917fe-49d1-4169-9826-48f6f8be3368000""]",
"124125476","[""FEC007C4F1D51EF0E040A8C00F012C86000""]",
"124128527","[""bfcd00dd-c1eb-4691-8a86-15dfe319e322000"",""f91785b3-7d71-411b-a980-5b22eadc45c9000"",""a08fbf06-db2c-408e-887e-fa90be44ffe6000"",""c7aafb56-25c4-4f9d-9f78-76e0993930ec000"",""ea04f13f-feba-4c51-b3da-e3fc766cf0c4000"",""f66078fc-bd5d-439f-9b5c-eb34db5235ab000""]",
"124129549","[""05E6A3A59018337AE0530F01A8C015FC000""]",
"124130448","[""89d5d2a4-dc6b-4732-bb03-82344dc25150000""]",
"124130948","[""9e1946c4-53b9-4dd7-bba8-9f509eb45cc4000""]",
"124134359","[""d0c87d30-2b51-4d19-bfbe-413d2b1b4d6c000"",""2f04ea50-28f9-46b7-b885-5c6df8d11bcc000"",""3a15aaa8-c7d4-4fbf-8170-e00cef842d5d000"",""7e5f530c-7821-44c8-8087-fc4e2e784ea0000"",""d8d73c33-2207-459b-9bea-67e21082c536000"",""5addb7be-ffa6-44c0-9802-284198e8ef53000"",""7aad70e3-b3e6-4ccf-89fa-17d6744bb77e000"",""96591c89-c720-11e1-913c-5cf9dd2e7135000"",""ef1e3247-7c44-495a-a94b-2bb7b7c46f5a000""]",
"124136942","[""c7aafb56-25c4-4f9d-9f78-76e0993930ec000"",""006011a3-d02d-4697-8891-ec29719891fc000""]",
